id,station_id,longitude,latitude,pm25,proj_x,proj_y,dem,aod,t2m,tp,dwi,r,wind,dwi_scaled,aod_scaled,t2m_scaled,r_scaled,tp_scaled,wind_scaled,dem_scaled,pm25_scaled
201,1229A,120.157,30.2897,48.13141542,1965969.397,3450148.155,14,673.1140137,290.4590149,0.000137381,175.8600006,71.19499969,1.134160042,0.573091798,0.749274915,0.514918768,0.728387891,0.916742914,-0.179308978,-0.585383391,0.521667552
66,1078A,114.5261,37.0533,64.57274216,1348071.104,4143491.72,64,780.7080078,287.9429932,3.93E-05,97.0102005,46.48239899,0.039077502,-1.200019997,1.321761582,0.041606629,-1.28236569,-1.167895166,-0.710357081,-0.509117643,1.726942277
78,1091A,111.658,40.8033,34.67645048,1061794.395,4538303.859,1043,478.8139954,279.7000122,7.10E-05,91.6108017,41.80580139,0.094151802,-1.321437396,-0.284557603,-1.509056851,-1.662879481,-0.494135445,-0.683649412,0.984165711,-0.464684062
545,1699A,111.9786,21.8586,30.48404123,1222348.474,2433610.738,12,564.552002,295.5280151,0.000139248,234.5149994,79.87249756,1.386489987,1.89207891,0.171637615,1.468495331,1.434437008,0.956424599,-0.056944377,-0.588434021,-0.772019656
1027,2355A,114.9314,27.8036,37.77834342,1481032.388,3115364.821,51,558.9979858,292.2749939,0.000169292,194.1239929,70.57540131,1.216300011,0.983797977,0.142085778,0.856539393,0.677973947,1.594987282,-0.139476114,-0.528946737,-0.237291637
1065,2395A,115.0772,35.767,60.95659907,1412386.164,4005287.143,50,777.6640015,288.9330139,5.86E-05,100.9020004,49.17829895,0.233815998,-1.112504286,1.305565018,0.22784859,-1.063012391,-0.757688143,-0.615920813,-0.530472052,1.461851392
863,2176A,111.0233,35.0611,57.71881498,1049573.313,3896449.352,367,595.5170288,288.1889954,5.18E-05,106.6210022,49.40990067,1.175549984,-0.983899907,0.336396486,0.087884381,-1.044167997,-0.902217043,-0.159237386,-0.046947207,1.224497108
889,2207A,121.6178,41.9967,39.90879213,1878146.67,4785148.063,129,320.32901,281.3089905,3.20E-05,112.7160034,48.34550095,0.447062999,-0.846840352,-1.127825313,-1.206377045,-1.130773432,-1.32305119,-0.51250905,-0.40997217,-0.081113488
303,1351A,113.215,23.3917,34.73769644,1341423.656,2610942.506,7,646.7650146,295.9809875,0.000169387,224.1080017,71.60900116,0.441937,1.658054596,0.609077028,1.553708164,0.762073335,1.597006435,-0.514994847,-0.596060596,-0.460194266
215,1245A,120.671,28.0167,31.91227065,2051380.007,3200349.463,10,712.3790283,291.0679932,0.00019425,206.6790009,81.36009979,0.308086991,1.266125044,0.958196403,0.629479315,1.555476536,2.125450849,-0.57990392,-0.591484651,-0.667319539
1073,2404A,112.5224,33.0122,59.73257716,1203439.334,3677885.918,128,680.3920288,289.0169983,0.000111175,137.4779968,62.21340179,0.844992995,-0.290012275,0.787999815,0.243647673,-0.002404484,0.359754043,-0.319537323,-0.411497485,1.372121244
230,1268A,119.93,28.4586,26.08995208,1970779.492,3240673.91,57,365.1839905,291.355011,0.000143612,205.2109985,71.30249786,0.233734995,1.233113769,-0.889160706,0.683472891,0.737134535,1.049178145,-0.615960094,-0.519794847,-1.094139925
780,1960A,118.78,36.864,54.27808386,1731550.572,4169629.204,22,890.8850098,286.8959961,3.67E-05,97.52670288,53.20100021,0.787663996,-1.188405301,1.90799193,-0.15535369,-0.735703215,-1.223156215,-0.347338384,-0.573180871,0.972265258
497,1642A,121.2514,37.5639,31.14044452,1940057.629,4283869.729,4,531.6829834,285.8770142,4.37E-05,98.37449646,64.97799683,0.0388503,-1.169340791,-0.003252025,-0.34704381,0.222538227,-1.074376466,-0.71046726,-0.600636541,-0.723900285
1185,2527A,105.7519,30.5797,39.82299407,572094.8308,3383264.32,425,530.6279907,291.7170105,8.14E-05,169.9369965,72.08779907,1.54460001,0.439899977,-0.008865435,0.751571969,0.801030976,-0.273091247,0.019729321,0.041521061,-0.08740314
534,1684A,110.3316,21.2679,26.27381058,1053704.945,2361160.787,28,477.9410095,296.4519959,0.000113364,237.3679962,80.02059937,7.288720131,1.95623484,-0.289202591,1.642313915,1.446487389,0.406279596,2.805276511,-0.564028981,-1.080661694
1335,2691A,87.2997,44.0114,66.03307928,-919326.6546,5027985.097,575,531.4370117,283.0050049,2.06E-05,99.25530243,46.44369888,0.503138006,-1.149533924,-0.004560792,-0.887324072,-1.285514545,-1.565349638,-0.485316099,0.270318306,1.833996133
930,2248A,131.1638,46.6572,23.48793349,2495519.363,5510047.719,154,176.4750061,276.1080017,6.75E-05,174.0269928,62.72859955,7.420479774,0.531872571,-1.893244423,-2.184783206,0.03951485,-0.56852532,2.869171885,-0.371839295,-1.284887745
203,1231A,120.301,30.4183,37.46953815,1978052.417,3466582.25,5,772.4650269,290.4769897,0.000115315,176.201004,70.11820221,1.592669964,0.580760012,1.277902288,0.518300174,0.640773705,0.447746637,0.043040311,-0.599111226,-0.25992942
1383,2897A,123.2444,41.7347,44.23011174,2019820.87,4784350.733,34,530.5549927,282.1650085,6.20E-05,114.5550003,46.08499908,0.473278999,-0.805486448,-0.009253843,-1.045343573,-1.31470034,-0.685423694,-0.499795893,-0.554877092,0.235672219
43,1053A,115.4713,38.9108,70.05322105,1408924.17,4359372.617,20,749.6389771,286.5109863,6.62E-05,93.1753006,44.21310043,0.0191165,-1.286256185,1.156449327,-0.227781448,-1.467008345,-0.596155845,-0.720036947,-0.576231501,2.128703206
652,1817A,112.4275,34.6258,62.95304935,1181521.617,3856731.292,146,817.2949829,288.6669922,4.55E-05,110.3499985,55.49250031,0.016662201,-0.900045195,1.516433744,0.177804785,-0.54925412,-1.036118817,-0.721227132,-0.384041815,1.608206433
609,1772A,126.555,43.8875,33.71757793,2232190.669,5090858.917,189,313.5379944,278.321991,8.01E-05,126.9700012,62.23740005,1.637979984,-0.52630775,-1.163958983,-1.768289179,-0.000451853,-0.300721772,0.065012901,-0.318453272,-0.534976738
462,1599A,122.1658,40.6789,40.07811691,1953701.756,4647395.272,0,1118.689941,283.118988,3.94E-05,109.6900024,50.80059814,0.272668988,-0.914886664,3.120097558,-0.865881656,-0.931013175,-1.165769741,-0.597079487,-0.606737801,-0.068700689
112,1127A,125.25,43.8167,34.19108131,2129333.702,5055217.524,212,394.8800049,279.0859985,4.72E-05,123.7639999,56.58589935,4.063220024,-0.598401766,-0.731154003,-1.624564654,-0.46028914,-0.999986592,1.241106095,-0.283371027,-0.500265327
1239,2589A,104.9022,25.0925,15.59694701,490138.4287,2775193.774,1216,314.1109924,290.0820007,0.000166332,198.3159943,75.85310364,2.555749893,1.078064381,-1.160910172,0.443995136,1.107396936,1.532074702,0.510075215,1.2480452,-1.863357276
757,1936A,107.2058,34.3497,49.81640086,702880.6773,3803135.31,604,424.493988,285.2229919,7.64E-05,124.6029968,61.9029007,0.136244997,-0.579535068,-0.573583772,-0.470078001,-0.027668566,-0.379362496,-0.663236785,0.31455244,0.645189844
17,1023A,117.707,39.0343,50.75278989,1601622.528,4398224.712,3,1018.52002,286.2059937,7.20E-05,96.7542038,48.88539886,1.498540044,-1.205776647,2.587112937,-0.28515643,-1.086844359,-0.472881195,-0.002606948,-0.602161856,0.713834306
760,1939A,109.5049,34.5004,59.53836729,913716.2821,3826865.204,383,611.8759766,288.9880066,3.17E-05,114.0839996,51.13430023,0.670087993,-0.816077938,0.423439258,0.238193776,-0.903861332,-1.329427465,-0.404355559,-0.022542168,1.357884179
107,1122A,125.3649,43.8748,33.56331252,2136919.655,5064043.962,198,453.9679871,279.0299988,4.93E-05,124.2839966,56.46820068,3.691760063,-0.586708492,-0.416758369,-1.635099276,-0.469865753,-0.955352667,1.060970717,-0.304725437,-0.54628557
1,1002A,116.17,40.2865,43.24050994,1450440.39,4519878.998,444,420.9070129,283.2149963,5.91E-05,97.959198,49.42620087,0.00129507,-1.178679693,-0.592669368,-0.847820646,-1.042841722,-0.747061019,-0.728679252,0.070502045,0.163126854
269,1316A,113.681,34.7545,64.08307463,1295582.085,3880332.951,99,836.0570068,289.3869934,7.96E-05,103.7809982,52.55649948,0.147238001,-1.047763666,1.616262815,0.313250877,-0.788143352,-0.311348897,-0.65790585,-0.455731619,1.691045911
207,1236A,121.713,29.9572,31.36251925,2124116.63,3434493.598,1.299999952,750.9370117,290.7770081,0.000131331,181.0310059,77.08519745,0.945107996,0.689373265,1.163355916,0.574739413,1.207646888,0.788154703,-0.270987666,-0.604754891,-0.707620513
769,1949A,106.7704,39.2282,39.4291898,652813.3113,4343594.009,1093,499.2969971,283.6860046,2.81E-05,94.03849792,33.15579987,0.00322262,-1.266845288,-0.175571544,-0.759214913,-2.366691343,-1.405942764,-0.727744508,1.060431459,-0.116271999
193,1221A,118.2442,33.9592,51.92531501,1727745.908,3837754.672,23,870.9790039,288.3859863,7.54E-05,111.9219971,62.03720093,1.816779971,-0.864695336,1.802075954,0.124942163,-0.016741158,-0.400616746,0.151719967,-0.571655556,0.799789346
1393,2922A,117.1941,39.1067,51.67872872,1555922.444,4400092.774,8,679.4420166,286.4760132,4.90E-05,96.06310272,45.9469986,1.206519961,-1.221317581,0.782944985,-0.234360562,-1.325928821,-0.961728942,-0.14421884,-0.594535281,0.781712689
716,1891A,101.7453,26.5017,31.20773742,175567.4831,2935360.629,1171,293.9450073,294.0169983,0.00012917,182.8860016,53.48490143,0.0246675,0.731086938,-1.268209448,1.18424397,-0.712603445,0.742224269,-0.717345051,1.179406027,-0.718967202
886,2204A,105.6775,38.8343,34.85107612,558802.7954,4298606.951,1573,327.6589966,282.4140015,2.46E-05,97.34400177,34.59740067,0.022914,-1.192513738,-1.088823883,-0.998503194,-2.249394746,-1.480332639,-0.718195392,1.792582644,-0.45188267
884,2202A,116.1042,43.9317,15.69404224,1391476.872,4924608.856,1005,171.5480042,277.6260071,3.99E-05,109.1060028,42.16139984,1.80685997,-0.928019184,-1.91946004,-1.899217155,-1.633946028,-1.155142616,0.146909373,0.926203742,-1.856239455
1421,3027A,104.7228,29.33972,53.54851197,473089.439,3245656.532,347,751.9429932,291.7430115,7.26E-05,181.779007,72.12830353,0.165839002,0.706193721,1.168708547,0.756463257,0.804326642,-0.460128646,-0.648885501,-0.077453507,0.918782071
692,1862A,110.4144,25.3167,33.75150232,1045475.061,2811059.435,222,447.2000122,292.7640076,0.000166088,208.7920074,73.61990356,3.864480019,1.313640659,-0.452769444,0.948532288,0.925691453,1.526888665,1.144729339,-0.268117878,-0.532489821
1359,2858A,117.7918,39.2474,50.01176412,1605592.004,4423039.513,1,963.6879883,286.2210083,6.93E-05,97.54239655,48.64039993,1.505100012,-1.188052394,2.295362386,-0.282331895,-1.106778824,-0.53026767,0.000574236,-0.605212486,0.659511462
316,1364A,114.41,22.6342,22.98217286,1470018.805,2533872.134,81,370.4979858,295.8859863,0.000109259,226.6889954,79.80480194,1.254619956,1.716093936,-0.860885973,1.535836608,1.428928919,0.3190309,-0.120893282,-0.483187288,-1.321963859
992,2312A,115.7831,33.8561,56.00064649,1499708.985,3798984.264,40,636.5250244,288.9809875,9.42E-05,115.197998,59.65029907,0.368923008,-0.791027225,0.554592036,0.236873348,-0.210952666,-0.001036849,-0.55040217,-0.545725202,1.098542245
1248,2599A,100.2497,26.8802,18.19753235,27877.79641,2982028.481,2454,143.0720062,285.8450012,0.000119514,169.9109955,57.10440063,0.968783021,0.439315287,-2.070975273,-0.353066072,-0.418101014,0.536993232,-0.259506726,3.136385131,-1.672714524
254,1295A,115.892,28.6425,30.15768359,1567998.305,3217418.677,21,650.8480225,292.0079956,0.000176754,194.5220032,68.63950348,5.920460224,0.992748117,0.630801917,0.80631187,0.520458615,1.753586494,2.141754081,-0.574706186,-0.795944161
306,1354A,113.281,23.1569,34.56150389,1349721.955,2585151.665,65,559.9730225,296.1430054,0.000163109,228.9730072,72.15480042,0.262331992,1.767454983,0.147273758,1.584186851,0.806482575,1.463572255,-0.602092298,-0.507592328,-0.473110525
1183,2525A,105.8153,32.4246,28.86179616,576653.55,3587793.418,604,446.9620056,288.5050049,9.82E-05,151.2879944,68.89040375,0.0015506,0.020536002,-0.454035831,0.147331854,0.540873246,0.083980151,-0.728555335,0.31455244,-0.8909426
803,1985A,120.636,31.155,38.83298943,1998891.066,3554256.869,4,901.1489868,290.4869995,0.00014437,165.9100037,70.97509766,8.760580063,0.349344155,1.962604551,0.52018321,0.710495448,1.065288867,3.519038621,-0.600636541,-0.159978036
811,1993A,120.526,31.874,39.62188584,1976460.331,3633727.646,8,800.651001,289.552002,0.000127465,142.7109985,70.42199707,4.848959923,-0.172336682,1.427874361,0.344292173,0.665492131,0.705985773,1.622141923,-0.594535281,-0.102145908
407,1465A,108.94,34.2324,60.50162215,862962.3672,3794951.618,413,674.4979858,288.6069946,3.98E-05,120.8150024,54.95119858,0.00341694,-0.664716483,0.756638761,0.166518081,-0.593297416,-1.157268041,-0.727650274,0.023217281,1.428498111
248,1288A,118.0636111,24.44583333,25.68716018,1831718.965,2767158.244,-1,604.4290161,294.6600037,0.000107748,224.6950073,78.42389679,13.22229958,1.671254713,0.383815433,1.30520567,1.316570855,0.286915728,5.682699896,-0.608263115,-1.123667645
190,1216A,120.156,33.3942,46.30427182,1915934.394,3799540.457,3,782.9530029,288.1369934,8.70E-05,113.8000031,69.126297,2.90241003,-0.822464226,1.333706763,0.078101803,0.560066823,-0.154067448,0.678184194,-0.602161856,0.387723982
1045,2373A,114.3953,27.7842,38.05439516,1427966.054,3108970.867,103,504.8909912,291.3250122,0.000143098,189.3099976,74.4332962,0.402568996,0.875544667,-0.145806992,0.677829539,0.991873567,1.038253461,-0.534085922,-0.449630359,-0.217054938
882,2200A,122.0506,46.0703,20.3483153,1817625.361,5245141.943,272,191.125,277.5020142,7.52E-05,139.8379974,50.76399994,3.309079885,-0.236942453,-1.815294662,-1.922542607,-0.933991007,-0.404867596,0.875394219,-0.191852129,-1.515045719
572,1733A,111.5531,36.0783,62.97364835,1090427.228,4012567.294,467,645.2969971,286.1000061,5.78E-05,90.90200043,46.49069977,0.070786901,-1.337376357,0.601265993,-0.305094739,-1.281690293,-0.774691543,-0.694979961,0.105584289,1.609716497
581,1742A,113.5689,37.8694,59.31815884,1254351.312,4226098.939,711,393.4769897,282.4379883,5.51E-05,94.95220184,56.54520035,0.00191956,-1.246298639,-0.738619173,-0.993990815,-0.463600635,-0.832078018,-0.728376412,0.477761142,1.341741219
1177,2519A,109.2131,23.7208,38.87703599,929702.0442,2629678.979,84,615.3189697,294.9899902,9.53E-05,217.576004,75.65619659,0.81221801,1.51116821,0.441758753,1.367282486,1.091375492,0.022342826,-0.335431188,-0.478611343,-0.156749087
593,1755A,123.81,41.8469,53.24590286,2064238.407,4807412.187,97,359.3169861,281.5809937,5.95E-05,115.9499969,50.01290131,0.269515991,-0.77411687,-0.920377893,-1.155208005,-0.995104537,-0.738559319,-0.598608498,-0.458782249,0.896598514
651,1816A,112.3844,34.6231,54.62062497,1177581.242,3856138.33,159,767.4920044,288.6000061,4.50E-05,110.3919983,55.67340088,0.0134268,-0.899100737,1.251441805,0.165203409,-0.534535052,-1.046745942,-0.722796104,-0.364212721,0.997376136
1130,2472A,113.0073,25.9061,26.50571948,1303614.745,2889925.015,254,419.427002,292.375,0.000131852,207.6109924,75.50150299,0.734542012,1.28708293,-0.600544217,0.875352466,1.078788767,0.799228167,-0.373099299,-0.219307799,-1.063661001
1039,2367A,114.9817,27.0658,40.17419652,1492715.473,3033331.697,53,579.3469849,293.1300049,0.000135084,198.5,70.146698,1.927800059,1.082202156,0.250358835,1.017383429,0.64309228,0.867921902,0.205557924,-0.525896107,-0.06165732
474,1616A,117.6789,36.2289,61.79624892,1642193.146,4084742.883,224,608.4119873,285.9440002,7.69E-05,97.77100372,59.12609863,0.209227994,-1.182911657,0.405008047,-0.334442453,-0.253604507,-0.368735371,-0.627844492,-0.265067248,1.523404134
622,1786A,129.5902,44.5952,32.7678373,2450897.88,5241342.289,244,245.1869965,276.5050049,7.30E-05,138.3600006,64.58869934,2.255490065,-0.270178473,-1.527641318,-2.110099258,0.190862834,-0.451626946,0.364467549,-0.234560948,-0.604599974
990,2310A,116.5661,31.7712,46.24244746,1598509.528,3573949.45,56,597.8530273,289.4179993,0.000115206,160.723999,66.03050232,0.820644021,0.232725393,0.348825879,0.319083684,0.308175882,0.445429924,-0.331345087,-0.521320162,0.383191785
639,1803A,115.9872,29.6816,42.73020343,1566396.051,3334533.084,36,485.3710022,291.0369873,0.000155925,180.9140015,71.12709808,1.765769959,0.686742163,-0.249669048,0.623646508,0.722863041,1.310881724,0.126983229,-0.551826462,0.125717493
1187,2529A,105.8161,30.6347,32.85456273,578206.5412,3389402.487,447,512.0390015,291.6520081,8.13E-05,168.2339935,72.28079987,1.454049945,0.401604196,-0.107773823,0.739343765,0.816734586,-0.275216672,-0.024181926,0.07507799,-0.598242339
300,1348A,113.348,23.0916,33.79732024,1357050.359,2578266.347,2,639.4680176,296.1809998,0.000153247,229.5420074,72.75569916,0.205171004,1.780250208,0.570251129,1.59133433,0.855375013,1.253962843,-0.629811884,-0.603687171,-0.529131018
840,2065A,114.0681,32.1342,52.04994651,1356838.509,3591562.949,91,541.1099854,288.8919983,6.16E-05,151.6880035,66.52570343,0.469384998,0.02953109,0.046907215,0.220132766,0.348468177,-0.693925394,-0.501684245,-0.467934138,0.808925786
1259,2611A,104.2319,23.3892,24.25786382,421509.8073,2586814.017,1281,227.2539978,291.1539917,9.09E-05,214.2420044,78.41359711,5.932119846,1.436195871,-1.623059308,0.645657289,1.315732816,-0.071175873,2.147408285,1.347190673,-1.228445976
45,1055A,115.442,38.8756,63.34737414,1406828.677,4355157.535,25,742.4580078,286.5239868,6.65E-05,93.20179749,44.15710068,0.0146327,-1.285660344,1.118240789,-0.225335804,-1.471564794,-0.58977957,-0.722211316,-0.568604926,1.63711345
1319,2675A,97,33.0014,15.81589219,-248307.5691,3680008.954,3837,110.1220016,272.302002,9.96E-05,141.4819946,68.46970367,0.040313698,-0.199973547,-2.246295824,-2.900765051,0.506642766,0.113736101,-0.709757602,5.245895731,-1.847306923
773,1953A,85.1186,45.6886,32.70673166,-1046787.54,5255383.904,302,441.5,283.5119934,1.57E-05,113.9000015,39.98619843,0.961344004,-0.820215542,-0.483098098,-0.791949771,-1.81093242,-1.669495462,-0.263114195,-0.14609268,-0.609079484
834,2017A,120.209,29.732,34.58987727,1979609.596,3387958.395,14,599.3889771,290.7879944,0.000192054,182.9889984,71.76260376,1.077690005,0.733403048,0.356998368,0.576806148,0.77457129,2.078776517,-0.206693495,-0.585383391,-0.471030539
1170,2512A,106.6103,23.9011,33.64094193,663924.8648,2644210.476,140,553.2490234,295.1830139,0.0001176,208.3769989,76.84970093,4.289330006,1.304308276,0.11149667,1.403593961,1.188485592,0.496312598,1.350755617,-0.393193705,-0.540594742
226,1264A,118.871,28.9404,33.99902895,1858870.327,3281988.223,69,473.0660095,291.1159973,0.00018081,195.4179993,71.82900238,2.99612999,1.012896567,-0.315141515,0.638509811,0.779973849,1.839793731,0.723632647,-0.501491068,-0.51434423
1140,2482A,109.9333,27.5733,31.35098304,987298.102,3059662.429,302,445.9760132,291.0230103,0.000178774,193.6210022,73.59899902,3.119100094,0.972487121,-0.459282104,0.621017165,0.923990544,1.796520079,0.783265631,-0.14609268,-0.708466205
861,2174A,112.7105,37.7087,54.49524041,1180148.177,4201583.783,800,594.6430054,284.571991,3.29E-05,95.60549927,43.31710052,0.00242458,-1.231607804,0.331745978,-0.592543808,-1.539911843,-1.303922365,-0.728131508,0.613514174,0.988184491
181,1206A,119.9,32.4867,48.85786252,1906566.373,3693993.371,5,796.151001,288.9670105,0.000117222,130.1230011,67.92379761,3.497869968,-0.455405588,1.403930738,0.234244005,0.462224836,0.488278492,0.966945871,-0.599111226,0.574921668
518,1667A,118.5857,37.4442,48.27617385,1704631.626,4231920.991,3,809.3740234,286.7309875,8.95E-05,94.86640167,51.45539856,2.23435998,-1.248228045,1.474287863,-0.186394985,-0.877734999,-0.100931823,0.35422075,-0.602161856,0.53227945
